business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,optional,categories,hours
RY8I-VP7g-BMfGOSMA2lgg,Smitty's Family Restaurant,"66 Street NW, Suite 2331",Edmonton,AB,T6K 4B4,53.4548546821,-113.4293917044,3.0,5,1,"{'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'GoodForMeal': '{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': 'False'}","Restaurants, American (Traditional)","{'Monday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-21:0', 'Saturday': '7:0-18:0', 'Sunday': '8:0-18:0'}"
TTUsGHhMch_hW03be2H0oA,Acajutla,11302 107 Ave NW,Edmonton,AB,T5H 0Y3,53.5515737992,-113.516133992,3.5,42,1,"{'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': 'quiet', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'WiFi': 'no', 'BusinessParking': '{garage: False, street: True, validated: False, lot: True, valet: False}', 'OutdoorSeating': 'False', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': 'beer_and_wine', 'GoodForMeal': '{dessert: False, latenight: False, lunch: True, dinner: True, brunch: False, breakfast: False}', 'Caters': 'False', 'HasTV': 'True', 'Ambience': '{touristy: False, hipster: False, romantic: False, intimate: False, trendy: False, upscale: False, classy: True, casual: True}', 'RestaurantsTableService': 'True'}","Restaurants, Salvadoran, Mexican, Latin American","{'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-20:0'}"
WqxxEbwfz1xXn89jYBuQUQ,Burger Baron,7920 118 Avenue NW,Edmonton,AB,T5B 0R6,53.570761,-113.4636068,4.5,11,1,"{'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': 'casual', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'Alcohol': 'none', 'OutdoorSeating': 'True', 'WiFi': 'no', 'BusinessParking': '{garage: False, street: False, validated: False, lot: True, valet: False}', 'Caters': 'False', 'NoiseLevel': 'average', 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'Ambience': '{romantic: False, intimate: False, classy: False, upscale: False, touristy: False, trendy: False, casual: False}', 'RestaurantsTakeOut': 'True', 'BikeParking': 'False'}","Burgers, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0'}"
ASJH8IDBdX_f5yOX0XEfYA,Sam's Pizza and Donair,18236 89 Avenue NW,Edmonton,AB,T5T 2K6,53.523834,-113.639551,4.5,19,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'True', 'GoodForKids': 'True'}","Restaurants, Pizza","{'Monday': '16:0-23:0', 'Wednesday': '16:0-23:0', 'Thursday': '16:0-23:0', 'Friday': '16:0-1:0', 'Saturday': '16:0-1:0', 'Sunday': '15:0-23:0'}"
yDriUh65Wpx1HnTmXln9nw,Subway,"LongSt Shopping Centre, 11323 104th Ave",Edmonton,AB,T5K 2S1,53.5458546,-113.5165904,3.0,9,1,"{'RestaurantsReservations': 'False', 'Caters': 'True', 'GoodForKids': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'formal', 'WiFi': 'free', 'Alcohol': 'none', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'Ambience': '{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: True}', 'NoiseLevel': 'quiet', 'HasTV': 'True', 'BusinessParking': '{garage: False, street: False, validated: False, lot: True, valet: False}'}","Restaurants, Fast Food, Sandwiches","{'Monday': '7:0-0:0', 'Tuesday': '7:0-0:0', 'Wednesday': '7:0-0:0', 'Thursday': '7:0-0:0', 'Friday': '7:0-2:0', 'Saturday': '9:0-2:0', 'Sunday': '9:0-23:0'}"
EyoGUM01HS9kemQcnTRLIw,Sofra Restaurant,"10345 106 Street NW, Suite 108",Edmonton,AB,T5J 1H8,53.545705,-113.502599,4.5,75,1,"{'RestaurantsPriceRange2': '3', 'BusinessParking': '{garage: False, street: True, validated: False, lot: False, valet: False}', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': 'casual', 'GoodForKids': 'False', 'RestaurantsReservations': 'True', 'BikeParking': 'True', 'WiFi': 'no', 'HasTV': 'False', 'Alcohol': 'full_bar', 'GoodForMeal': '{dessert: False, latenight: False, lunch: False, dinner: True, brunch: False, breakfast: False}', 'RestaurantsTakeOut': 'True', 'RestaurantsTableService': 'True', 'RestaurantsDelivery': 'False', 'Caters': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'Ambience': '{touristy: False, hipster: False, romantic: False, intimate: False, trendy: False, upscale: False, classy: True, casual: False}'}","Turkish, Restaurants","{'Tuesday': '17:0-21:30', 'Wednesday': '17:0-21:30', 'Thursday': '17:0-21:30', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-21:30'}"
B3JF06ctShiYJeg1FyJ5jA,Remedy Cafe,8631 109 St NW,Edmonton,AB,T6G 1E8,53.5228042,-113.5117214,3.5,127,1,"{'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'WiFi': 'free', 'BikeParking': 'True', 'NoiseLevel': 'average', 'RestaurantsTakeOut': 'True', 'BestNights': '{monday: False, tuesday: False, friday: True, wednesday: True, thursday: True, sunday: False, saturday: False}', 'Music': '{dj: False, background_music: True, no_music: False, jukebox: False, live: False, video: False, karaoke: False}', 'GoodForDancing': 'False', 'RestaurantsReservations': 'False', 'Smoking': 'no', 'OutdoorSeating': 'True', 'Caters': 'True', 'RestaurantsTableService': 'False', 'GoodForKids': 'True', 'Ambience': '{touristy: False, hipster: True, romantic: False, intimate: False, trendy: None, upscale: False, classy: False, casual: True}', 'BusinessParking': '{garage: False, street: None, validated: False, lot: None, valet: False}', 'Alcohol': 'beer_and_wine', 'HappyHour': 'False', 'GoodForMeal': '{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}', 'CoatCheck': 'False', 'RestaurantsDelivery': 'True', 'HasTV': 'True'}","Indian, Desserts, Cafes, Restaurants, Food, Coffee & Tea, Nightlife, Lounges, Bars","{'Monday': '9:0-22:0', 'Tuesday': '9:0-22:0', 'Wednesday': '9:0-22:0', 'Thursday': '9:0-22:0', 'Friday': '9:0-22:0', 'Saturday': '9:0-22:0', 'Sunday': '9:0-22:0'}"
WSllV7Nl13wskOFWjh-BbA,Bountiful Farmers Market,3696 97 Street,Edmonton,AB,T6E 5S8,53.4720691,-113.4805395,4.5,16,1,"{'RestaurantsPriceRange2': '2', 'BusinessParking': '{garage: False, street: True, validated: False, lot: True, valet: False}', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'Caters': 'False'}","Specialty Food, Food, Fruits & Veggies, Restaurants, Pop-Up Restaurants, Grocery, Farmers Market","{'Monday': '0:0-0:0', 'Friday': '10:0-16:0', 'Saturday': '9:0-17:0', 'Sunday': '10:0-16:0'}"
JI3-QZwm6vihIFBcekgyaA,Matrix Hotel,10640 100 Avenue,Edmonton,AB,T5J 3N8,53.5393127726,-113.5046482086,4.0,55,1,"{'WiFi': 'free', 'RestaurantsPriceRange2': '3'}","International, Hotels & Travel, Hotels, Restaurants, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
9Udgv_7h8oj6NXq5hQeJow,Old Beverly Cafe In & Out,3908 118 Avenue,Edmonton,AB,T5W 0Z9,53.5705074,-113.4021041,4.0,9,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'BusinessParking': '{garage: False, street: False, validated: False, lot: False, valet: False}', 'Ambience': '{touristy: False, hipster: False, romantic: False, intimate: False, trendy: False, upscale: False, classy: False, casual: False}', 'GoodForMeal': '{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}', 'RestaurantsGoodForGroups': 'True'}","Coffee & Tea, Food, Sandwiches, Restaurants, Cafes","{'Monday': '9:30-19:0', 'Tuesday': '9:30-20:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Sunday': '9:0-16:0'}"
YSmh3UwoCPzoLytbYKYBLw,Barbecue King City,10606 - 97 Street,Edmonton,AB,T5H 2L6,53.550455,-113.489228,4.5,6,1,"{'WiFi': 'no', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': '{garage: False, street: False, validated: False, lot: False, valet: False}', 'Ambience': '{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: False}', 'BikeParking': 'True', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'HasTV': 'True', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'Caters': 'False', 'RestaurantsDelivery': 'False', 'NoiseLevel': 'average', 'Alcohol': 'none', 'RestaurantsPriceRange2': '1', 'GoodForMeal': '{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}'}","Food, Specialty Food, Meat Shops, Chinese, Barbeque, Restaurants","{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-19:0', 'Sunday': '11:0-19:0'}"
2Z8LWDUbrUbe-o3KZE2r7Q,Dagu Rice Noodle,10408 Jasper Avenue,Edmonton,AB,T5J 1Z3,53.5412147,-113.4995711,4.5,10,1,"{'RestaurantsPriceRange2': '2', 'Ambience': '{touristy: False, hipster: False, romantic: False, intimate: False, trendy: False, upscale: False, classy: False, casual: False}'}","Restaurants, Chinese, Noodles","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}"
PjWv-WZKYtkKbqOG0y83ZQ,Thien An Restaurant,7304 101 Avenue NW,Edmonton,AB,T6A 0J2,53.5414485,-113.4403158,4.0,25,1,"{'BusinessParking': '{garage: False, street: True, validated: False, lot: False, valet: False}', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'RestaurantsTableService': 'True', 'GoodForMeal': '{dessert: False, latenight: False, lunch: True, dinner: True, brunch: False, breakfast: False}', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'Ambience': '{touristy: False, hipster: False, romantic: False, intimate: False, trendy: False, upscale: False, classy: False, casual: True}', 'Alcohol': 'beer_and_wine', 'RestaurantsTakeOut': 'True', 'WiFi': 'free', 'RestaurantsReservations': 'True', 'Caters': 'False', 'NoiseLevel': 'quiet'}","Vietnamese, Restaurants","{'Monday': '10:30-21:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-21:30', 'Saturday': '10:30-21:30', 'Sunday': '10:30-20:0'}"
ivqoS7vO__2-rerN_IjZmA,Irie Foods,2807 Mill Woods Road NW,Edmonton,AB,T6K 4A9,53.4591,-113.44753,4.0,21,1,"{'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': 'False', 'HasTV': 'True', 'GoodForMeal': '{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'WiFi': 'free', 'Ambience': '{hipster: None, casual: None, touristy: None, trendy: None, intimate: False, romantic: False, classy: None, upscale: None}', 'BusinessParking': '{garage: False, street: False, validated: False, lot: False, valet: False}'}","Restaurants, Caribbean","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '12:0-20:0'}"
wqj6JquckEOs1h7rs376kQ,Pho King,9103 118th Avenue,Edmonton,AB,T5B 0T9,53.570101,-113.481466,4.0,58,1,"{'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'WiFi': 'free', 'RestaurantsAttire': 'casual', 'Alcohol': 'none', 'NoiseLevel': 'average', 'Caters': 'False', 'Ambience': '{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: True}', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'True', 'BusinessParking': '{garage: False, street: True, validated: False, lot: False, valet: False}', 'GoodForMeal': '{dessert: False, latenight: False, lunch: True, dinner: True, brunch: None, breakfast: False}', 'GoodForKids': 'True', 'BikeParking': 'True'}","Restaurants, Vietnamese","{'Monday': '0:0-0:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '12:0-18:0'}"
71MulAHeKm5p2kIIGYEwpA,Italian Centre Shop,17010 90 Avenue NW,Edmonton,AB,T5T 1L6,53.52638,-113.616426,4.5,41,1,"{'Caters': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': '{garage: False, street: False, validated: False, lot: True, valet: False}', 'RestaurantsDelivery': 'True'}","Bakeries, Italian, Restaurants, Food, Grocery, Specialty Food, Patisserie/Cake Shop, Delicatessen","{'Monday': '0:0-0:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-21:0'}"
RuEIK45gBF5iDbYoSa9tOA,The Underground Tap & Grill,10004 Jasper Avenue NW,Edmonton,AB,T5J 1R3,53.5412956,-113.4907434,3.5,96,1,"{'NoiseLevel': 'average', 'BikeParking': 'False', 'WiFi': 'free', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'GoodForKids': 'False', 'RestaurantsDelivery': 'False', 'BusinessParking': '{garage: False, street: True, validated: False, lot: False, valet: False}', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': 'casual', 'Caters': 'True', 'Alcohol': 'full_bar', 'Music': '{dj: False, background_music: False, no_music: False, jukebox: False, live: False, video: False, karaoke: False}', 'Ambience': '{touristy: False, hipster: None, romantic: False, intimate: False, trendy: None, upscale: False, classy: False, casual: True}', 'BestNights': '{monday: True, tuesday: True, friday: True, wednesday: False, thursday: False, sunday: False, saturday: False}', 'GoodForDancing': 'False', 'GoodForMeal': '{dessert: False, latenight: True, lunch: None, dinner: True, brunch: False, breakfast: False}'}","American (Traditional), Pubs, Tapas Bars, Restaurants, Nightlife, Bars","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '15:0-0:0'}"
7sak6hzo7YKcgDsngUov1A,Olly Fresco's,"10030-107th Street NW, Suite 101, South Tower",Edmonton,AB,T5J 3E4,53.5396816,-113.5052005,3.5,16,1,"{'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'BusinessParking': '{garage: False, street: True, validated: False, lot: False, valet: False}', 'BikeParking': 'True', 'Caters': 'True'}","Delis, Food, Restaurants, Do-It-Yourself Food, Breakfast & Brunch","{'Monday': '6:30-16:0', 'Tuesday': '6:30-16:0', 'Wednesday': '6:30-16:0', 'Thursday': '6:30-16:0', 'Friday': '6:30-16:0'}"
8p9TNDj2r-rf1pPmBSc5wQ,Boston Pizza,11023 23 Avenue NW,Edmonton,AB,T6J 6P9,53.4534067385,-113.5146677196,2.0,22,1,"{'WiFi': 'free', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'HasTV': 'True', 'Alcohol': 'none', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': '{garage: False, street: False, validated: False, lot: False, valet: False}', 'RestaurantsDelivery': 'True', 'NoiseLevel': 'loud', 'Ambience': '{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: True}', 'BikeParking': 'True', 'Caters': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': 'True'}","Pizza, Chicken Wings, Restaurants, Italian","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}"
yLIn3po-fKb0T3UIoJdiyQ,Famoso Neapolitan Pizzeria,11750 Jasper Avenue NW,Edmonton,AB,T5K 0N3,53.54153,-113.5247,4.0,117,1,"{'NoiseLevel': 'average', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': 'True', 'BusinessParking': '{garage: False, street: False, validated: False, lot: True, valet: False}', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'True', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': 'free', 'BikeParking': 'True', 'HappyHour': 'True', 'RestaurantsTableService': 'True', 'Ambience': '{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: True}', 'Caters': 'False', 'WheelchairAccessible': 'True', 'GoodForMeal': '{dessert: False, latenight: False, lunch: True, dinner: True, brunch: False, breakfast: False}', 'DogsAllowed': 'False', 'Alcohol': 'beer_and_wine', 'Corkage': 'True'}","Italian, Restaurants, Pizza","{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-21:0'}"
O9W0Qs32RL5kU2_9oqZCKQ,Pho Hoan Pasteur,6566 - 28 Avenue NW,Edmonton,AB,T6K 4C8,53.4596423757,-113.4331740439,3.5,32,1,"{'NoiseLevel': 'average', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTableService': 'False', 'OutdoorSeating': 'False', 'GoodForMeal': '{dessert: False, latenight: False, lunch: True, dinner: False, brunch: False, breakfast: False}', 'HasTV': 'True', 'BikeParking': 'True', 'WheelchairAccessible': 'False', 'HappyHour': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': 'casual', 'GoodForKids': 'True', 'BusinessParking': '{garage: False, street: False, validated: False, lot: False, valet: False}', 'RestaurantsReservations': 'True', 'Ambience': '{touristy: None, hipster: False, romantic: None, intimate: None, trendy: None, upscale: None, classy: None, casual: None}', 'WiFi': 'free'}","Vietnamese, Restaurants","{'Tuesday': '10:30-20:30', 'Wednesday': '10:30-20:30', 'Thursday': '10:30-20:30', 'Friday': '10:30-20:30', 'Saturday': '10:30-20:30', 'Sunday': '10:30-20:30'}"
UqMcnY7B2WbvkC7DDnTCDw,Villa Bistro,11520 100 Avenue,Edmonton,AB,T5K 0J7,53.5391766,-113.5207561,4.5,19,1,"{'OutdoorSeating': 'True', 'RestaurantsReservations': 'True', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsTableService': 'True', 'RestaurantsDelivery': 'True', 'HappyHour': 'True', 'Ambience': '{touristy: False, hipster: False, romantic: False, intimate: False, trendy: False, upscale: False, classy: False, casual: False}', 'WiFi': 'free', 'WheelchairAccessible': 'True', 'BusinessParking': '{garage: True, street: False, validated: False, lot: False, valet: False}', 'HasTV': 'True'}","Pizza, Breakfast & Brunch, Modern European, Restaurants, Italian","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-21:0'}"
d8tLbQ9o3aVdOLgueJtYXw,Jay Bee's Diner,3633 118 Avenue NW,Edmonton,AB,T5W 0Z3,53.570187,-113.39821,3.5,37,1,"{'NoiseLevel': 'average', 'Ambience': '{touristy: False, hipster: False, romantic: False, intimate: False, trendy: False, upscale: False, classy: False, casual: True}', 'GoodForKids': 'True', 'BusinessParking': '{garage: False, street: True, validated: False, lot: True, valet: False}', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': 'True', 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsTableService': 'True', 'OutdoorSeating': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free', 'BikeParking': 'True', 'Alcohol': 'beer_and_wine', 'DogsAllowed': 'False', 'HappyHour': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'True', 'Caters': 'True'}","Diners, Restaurants, Breakfast & Brunch, American (New), Canadian (New)","{'Monday': '7:30-20:0', 'Tuesday': '7:30-20:0', 'Wednesday': '7:30-20:0', 'Thursday': '7:30-20:0', 'Friday': '7:30-20:0', 'Saturday': '7:30-20:0', 'Sunday': '7:30-20:0'}"
Aa0lDzrdkiiYGJfKjJxcww,Coliseum Pizza & Steak,8015 118 Avenue NW,Edmonton,AB,T5B 0R7,53.5702532,-113.4649479,3.5,68,1,"{'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': 'casual', 'BusinessParking': '{garage: False, street: False, validated: False, lot: True, valet: False}', 'RestaurantsDelivery': 'False', 'NoiseLevel': 'average', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': 'full_bar', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'True', 'Ambience': '{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: True}', 'GoodForMeal': '{dessert: False, latenight: False, lunch: None, dinner: True, brunch: False, breakfast: False}', 'Caters': 'False', 'BikeParking': 'True', 'WiFi': 'free'}","Pizza, Restaurants, Steakhouses","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '15:0-20:0', 'Sunday': '15:0-20:0'}"
