review_id,user_id,item_id,stars,useful,funny,cool,text,date
qUkv2NkllEUAr_dltztYwg,AogUSj4bn_QaNfYyFk3rzw,0bPLkL0QhhPO5kt1_EXmNQ,5.0,0,0,0,"Everything is yummy! You can't go wrong. Great prices, Kahwa coffee on site, and Ralph the owner is always happy to make a sandwich for u! The bread is fresh and delicious, get the salami & cheese sub. It's superb.",2017-03-11 19:08:58
Pdyvd0mgeFJ74_-MPic3yQ,R3mPbNP_Ph7Fj7t4pbOwDg,ppFCk9aQkM338Rgwpl2F5A,3.0,1,1,1,"A pretty standard Wawa, good-sized for a city Wawa, but small compared to non-city Wawas.  This place is a zoo during the Monday-Friday lunch hours, and you might get caught waiting a decent amount of time if you ordered a sandwich.  So that's not really cool.  The people who work here are pretty friendly, even when it is super busy.  So that's pretty cool.  ATM doesn't have a silly service charge.  That's Wawa standard and that is great.  I recommend going to use their ATM and then buying a Tollhouse Chipwich and a newspaper.",2010-01-25 19:25:33
njdZGBG4CzOhLfaodCNW6g,POAKZScwldLTMCtvezW5mA,oaboaRBUgGjbo2kfUIKDLQ,4.0,0,0,0,"Located on the east end of Broadway toward the stadium, this cute little homemade ice cream shop has some really friendly employees... and delicious ice cream (with a consistency that's on the softer side)!  One scoop of chocolate on a sugar cone ($3.44) hit the spot on this humid day.

Sidenote, this shop used to be a pawn shop and is THE pawn shop from where Doolittle Lynn bought Loretta Lynn her first guitar in the movie Coal Miner's Daughter.",2012-07-10 21:24:09
ksrQlvr5dEp3GzcRYIsQBA,gUWj5PqvkAtK9yoHjn6bvw,MUTTqe8uqyMdBl186RmNeA,3.0,0,0,0,Came in on a Saturday afternoon for lunch. The ambiance is nice and the staff was friendly. I wished I could say the food was as good at the service. I ordered the Chirashi and the Wok Kampachi ceviche. The kampachi ceviche was salty and was served warm. I was not expecting a ceviche dish that was listed under cold starter to be warm. Chirashi was meh. The wasabi paste had an unpleasant grainy texture and did not dissolve in the soy sauce very well.,2018-07-24 00:52:20
6QQrixryeboQrYOeLUQgsQ,zsCo7EsMSMVezidIrNKXRA,il_Ro8jwPlHresjw9EGmBg,4.0,0,0,0,"I haven't been to Denny's since college when it was across the street from my campus.  Since I had to kill some time before my next appointment and wanted a sit- down place to eat some breakfast, I decided to stop here. The food is great and I love the new avocado menu.  The caramel coffee is also new and yummy.  Service is prompt, accomodating, and friendly. I was checked on several times by waitress, host, and busser, so I was never lacking coffee or water.  Also, there is free Wi-fi! Honestly the food and cleanliness is better than some ""fancier"" places like LePeep. I'm glad I stopped by!",2014-06-11 13:37:34
HfXBI4Opv1W4nWCx4gBtiQ,j9VWjlJEtDWhJeNoyHaKag,oaboaRBUgGjbo2kfUIKDLQ,4.0,0,0,0,"Mike's is a good place to get an ice cream, milkshake, smoothie, or espresso fix.  I would pick it over Maggie Moo's or Ben and Jerry's any day, but would recommend going during the work week to avoid crowds of tourists and the struggle to find parking on lower Broad on a weekend night.  The staff here is laid-back and tattooed, which I thought was a great complement to the super-wholesome '50s ice cream fountain look.  The chocolate shake, mango smoothie, and homemade, hand-dipped raspberry cheesecake ice cream (about $3.00 for one scoop) were all good.  

There are a few tables inside, and if you manage to grab one by the window you can watch all the little kids who pass by attempt to climb up the giant ice cream sculpture outside.  But the non-window tables feel kind of crowded, and if there's a long line you might end up with another customer's butt in your face, or sharing one the bars along the walls.",2008-10-06 16:26:49
EU1p51dNsPDY6M12W-3dNQ,dbqRq6_KOKjcl2uT51DLKA,MUTTqe8uqyMdBl186RmNeA,4.0,0,0,0,"Great food, amazing service and beautiful interior. The music just seemed a bit or of place. Mid 2000's pop?",2018-05-13 19:00:34
wHgiipeLrDKafdPJOTGnGQ,nl1wx96aJiRwPChw1hMOjg,kV_Q1oqis8Qli8dUoGpTyQ,5.0,1,0,0,"Good solid local pizza place. The actual pizza isn't the best, it's Greek style. But the cheesesteaks, wraps and strombolis are awesome.",2017-01-13 00:18:40
yAt5kOY24XXDM17cUvkT8Q,V9Hhfp9Q8lMtWcw0z2ANxQ,kV_Q1oqis8Qli8dUoGpTyQ,4.0,1,0,0,"Let it be known throughout the world that I really do not care for pizza. I do recognize an awesome slice when I taste one and Ardmore Pizza is delicious. I live in New York, but when I visit Philly I look forward to this pizza joint. And again, I'm not a pizza fan, but this place is an exception.",2018-03-07 13:47:18
f2njUb1-0sdwc67ktoRvTg,KAcwxzwWtJm-OfgjdjPYdQ,ljxNT9p0y7YMPx0fcNBGig,4.0,3,0,2,"Ceasar salad, pepperloin with garlic butter, and red wine - enough said.  I would give this place 5 stars, but I've had a couple experiences with not so great service (serving a corked bottle of wine then never coming back to the table).",2012-02-16 17:40:36
Q6qUJ_us-n4xh-o6IG2iHQ,w2yT15NtnoUMLbPrmriYgA,lk9IwjZXqUMqqOhM774DtQ,5.0,0,0,0,"Went for breakfast and was delighted by the menu variety, service, and actual space. Would definitely come back!",2017-06-25 13:57:03
5boUSYkgIaKUJ_lX-CoVrg,EYSMIG10wgLh7Nf4VnHlZQ,L_TT0BFmFwORAMaA83K54A,2.0,1,1,0,"Chumleys is still alive and well at this 'new' restaurant in BR. Service is the same; terrible. You'll sit and wait for 10-15 minutes before anyone even approaches you. Beers are the same; broad selection but nothing you can't find elsewhere with better ambiance and food. Food is actually worse, in my opinion. I'm willing to bet this place will regenerate into something else soon enough.",2016-01-13 00:18:32
DxJhQDb9299KLY80iBONZQ,YcgH7TqJHfF1V-uump8gng,IDtLPgUrqorrpqSLdfMhZQ,3.0,2,0,1,"The place is cute-can't deny that.   Above all else the acme hospitality group knows how to create a trendy yet not over the top vibe and provide a welcoming warm atmosphere in any of there locations. Outside seating is great. And I felt like I could sit and hang out with out taking up too much space. 
I came In to Helena ave really wanting to love it.   
The service was friendly although very slow.   There was a pretty long line though so I know the girl felt flustered and it didn't bother me too much.   
I ordered the quiche, and it was cold. The  assumed eggs would come warmed but you know what assuming does I guess.  
So I Waited in line again to ask have it heated.  And when I got it back the temperature had barely risen. In fact I think she put it in the fridge for a minute not the oven.   It still cold.  Who wants to eat cold eggs!?! 
ThAt was a bummer.   Flavor wasn't bad. Although not bad is still not great.   
I didn't try any coffee.  
Maybe being a bakery I should have gone with a pastry? Oh well.",2017-03-08 18:05:31
tndGsifVArr5vyehkVJ-Yw,XWEbLpANMuEajGXWZ3_CEQ,oaboaRBUgGjbo2kfUIKDLQ,5.0,0,0,0,This is what an ice cream place is supposed to be. Small inside but the ice cream is fantastic nice way to cool off on a hot day on Broadway! I got the pralines and cream and butter butter in a waffle cone everything was good.,2014-07-27 22:34:42
fXNiNBNyLuYwDTQnRoVfhg,K1TrgzT7jLL2Ue7YVer9QA,vje0KIiE7vtpx7JzmBx5LQ,5.0,0,0,0,"Catherine, her amazing chef and wait staff welcomed my group of 50 and handled it with ease and professionalism.  The appetizers and main course were simply delicious!  I couldn't have asked for a better experience!  I recommend you call ahead for a reservation as they do get busy!",2016-11-16 19:06:07
QHY9TGF1T5WLd9gatTdPFw,axE30GMesuPaBTPRfMhDqA,9OG5YkX1g2GReZM0AskizA,1.0,0,0,0,"Don't waste your time!! We used to love going to this restaurant when we lived in Cali so we thought we would give it a try.  That will be our last one. The oil on the table to use for dipping your bread was sour and spoiled.  The entrees are overpriced and the quality was sub par. I believe they are using frozen ingredients.  Won't be back, ever.",2018-07-30 05:42:30
SDyBXRad3bWM366RGEMLZg,_Q1JsIbbmNRS9Cn65egVOg,oaboaRBUgGjbo2kfUIKDLQ,5.0,0,0,0,"The Blackberry Cornbread Icecream was delicious!!  The line was out the door but it moves very quickly, so dont let it scare you away. Worth the wait!",2016-05-02 03:12:14
t6DAFZERFzPpLUDRtQAWSw,H7pj7sbXY3N-WSEwa-JfpA,oaboaRBUgGjbo2kfUIKDLQ,4.0,0,0,0,"I'd say this place is worth a visit just for its legacy, even if their ice cream is nothing too special. That said, they do have a number of interesting flavors, and the ice cream is pretty good (although not to the extent that I think is worth waiting in a line snaking out the door). I tried the Tennessee fudge, since the naming sounded novel to me, and I quite enjoyed it. The ice cream is a good option to have in the midst of all the honky tonks.",2014-06-20 01:46:33
H66IDtQPW9OYShn3PABdqA,ATTwCgbVIxTS-bptu87oKA,9OG5YkX1g2GReZM0AskizA,2.0,0,0,0,"My family went out for an affordable meal (the $25-for-two deal), but it was hardly a deal given the quality of the food.  The organization of the waitstaff/kitchen was horrid.  To be fair, our server was exceedingly friendly and apologetic (and the wine was free - accidentally or intentionally), but everything came out in the wrong order.  Entree before apps before bread?  Ugh.  I honestly can't remember what I ate, but the entrees were lackluster.  The red sauce-eggplant pasta was exceedingly bland, only somewhat helped by the shave-at-your-table parmesan (a nice touch, for sure).  The apps were tasty but minuscule.  We won't be back.",2012-04-16 03:55:07
C24SotV-ZMevgODEa7u81A,aqWXHhcR_CdmKmxggFOlEA,9OG5YkX1g2GReZM0AskizA,2.0,0,0,0,"It's true, we drove 45 minutes from North Lake Tahoe to get to the Macaroni Grill in Reno.  I guess when you have a large group and you're in a relatively rural area...there aren't that many places to go.  

We were a large group (11 people), and they were able to take our reservation relatively late in the day (just a few hours before dinner).  Always so convenient for a large party.  Even though Macaroni Grill is a chain, it's actually relatively nice - the open kitchen and stone decor on the interior make it seem much higher end.  

Unfortunately, the food was definitely below average.  My friend and I ordered the portobello mushroom chicken and the lobster ravioli and split the two dishes; it was probably the worst lobster ravioli I've ever had.  I'm not actually sure there was any lobster in my ravioli.  The portobello mushroom chicken was pretty decent, but the side (spinach orzo) was very blah.  We started the appetizer sampler which really is just a taste of a bunch of different appetizers (calamari, fried mozzarella, bruschetta, etc.).  We also ordered desserts which were huge - I'm not a dessert person, and I didn't even try a bite, but people seemed generally satisfied.

The service was actually great.  The bottle of wine we ordered wasn't available, and they provided a few other options and allowed us to try them.  Also, our server was really attentive and nice.",2007-01-05 07:56:46
N31kCOCLiLGWmsV8fD0ZPA,9RRvZvvsSYTQspxs0lH_SA,vje0KIiE7vtpx7JzmBx5LQ,5.0,0,0,0,"I was so impressed with this place! It was a little pricey but it was worth it. Atmosphere was nice, even a little romantic. We were sat right next to the fire place. Our waiter went above and beyond. Cant wait to return.",2014-07-07 14:12:26
qCN6edj_5vhaJVaj8cSTBQ,65LEqAKJlHo4TMoTRrFHng,9OG5YkX1g2GReZM0AskizA,4.0,0,0,0,"I always stop in for the thin crust pizza. Basil, tomatoes, mozzarella spread generously. The Quattro cannoli from the tapas menu is another favorite. Since they redid the menu with the ""tapas"" dishes, I've enjoyed this place much more than in the past. My girlfriend always likes to build her own pasta dish. I usually prefer the meat based dishes over the pasta based.",2012-03-12 19:14:41
USTWFwjzvXWon5hgC5zkqA,XrjhjaU3fo6Q7bmiEvE2uA,MUTTqe8uqyMdBl186RmNeA,3.0,1,0,0,"The atmosphere/decor: 4 stars 

Service: 4 stars 
Our soy sauce pod was empty and we told one of the servers, he switch our pod with the empty table next to us lol...i don't know why he didn't refill it ‍ 

Food: 3 stars 
We ordered the sashimi sampler, japanese uni and toro (my fav) but was disappointed. The ""freshness"" was average. I don't know how they have a 4 star rating. We also ordered the scallop crudo as an app but they ran out of all the ingredients that went with it (i order that app because of the ingredients). They made it with completely different ingredients and the flavors did not go well together in my opinion. 

I don't think i would return for dinner or recommend anybody to come here if you're looking for good sush.",2018-07-23 15:40:09
UTglFz2H4nQ5MxdRpwGrMg,Xtho7cBw-n_SWpYe9FZB6Q,QdN72BWoyFypdGJhhI5r7g,3.0,0,0,0,"Was really excited to try bar one as I used to live less than a block away from the location. They did a really nice job renovating the bar, but I was not impressed by the food. We ordered four things:

cheesesteak pretzels: were basically pretzel nuggets from the pretzel factory with a cheesesteak sauce to dip in

tomato and mozzarella flatbread:The flatbread was over cooked and did not have much flavor

chicken cutlet sandwich: bread was stale (hint:sarcones is across the street- USE THEM)

buffalo chicken egg rolls:were actually really good and the best part of our meal

I hope these are just small problems for the restaurant to work out because it is a great location with a good concept for their restaurant, but right now the food needs improvement.",2016-12-11 01:38:26
IUDLBrSDcAGgjufMnu0p3Q,7tGgTV4k1QpJEd0mi0cl3w,oaboaRBUgGjbo2kfUIKDLQ,5.0,0,0,0,This ice cream shop is totally legit and has some crazy flavors that happen to go together like magic. We tried the Blueberry cornbread and absolutely loved it!,2017-01-31 20:41:09
mRrxqLvBUUAfnJbTONWXJQ,AVjnWX2F1VWEpkS0GMEGXQ,lk9IwjZXqUMqqOhM774DtQ,3.0,0,0,0,"Went to try this spot for brunch today and was slightly disappointed. I wanted to love it. The inside is really cool and we sat in the cute patio with beautiful weather. Unfortunately, the food was just ehhhhh OK. I had the DYO plate - scrambled eggs that needed seasoning, decent crispy turkey bacon, a yummy biscuit that came with no spread and a mixed fruit that was essentially all cantaloupe. I was expecting a better selection of fruit and my biscuit to come with jelly or butter or something! My friend had the burrito which was a tad dry and they don't have salsa. I would like to come back and try lunch here because it's such a cute setup.",2018-05-07 00:13:58
D7aahzqeRaFPruaJEI-4uw,c-j3TV1F8rI6bQUD6nqGPQ,JgpnXv_0XhV3SfbfB50nxw,4.0,0,0,0,"Good place to grab a late night bite. I had the pepperoni and sausage pizza. It was pretty delish. I'm glad our drunken nights brought us here, a place Iv driven by almost every day!",2016-10-08 15:25:43
zjRhtvD1OGJxz3FPfMnodg,NdC6AhsIKhoE_nRzWO-TiA,Mjboz24M9NlBeiOJKLEd_Q,1.0,0,0,0,"We just got delivery from here. Got the tre-p with whole wheat pasta and chicken. The chicken never made it with the dish and the sauce may as well have been milk. We also go penne vodka with sausage... I've had better jarred sauces than this.  I get I paid $30 for the convenience of not having to make a dinner that I was more than capable of making but this was awful. We ended up eating leftovers from yesterday's dinner instead, should have done that in the first place and saved myself the money.",2014-05-22 00:25:43
sDH_jLadW_kMPfzCj2OxXw,KCD6daAp293FoOUoTjT_YA,k0hlBqXX-Bt0vf1op7Jr1w,4.0,0,0,0,"This is the first time I have been to this place and I was suprised on when I got my lunch, I ordered a Turkey Wrap which tasted so good they lightly grilled it so it made it even better. I will have to go back and try this place again soon!",2012-11-21 09:31:33
xMmL_BmRUUNzRShUNdByCQ,nUfrENi9aB-T0aUpTUJ0uw,seKihQKpGGnCeLuELRQPSQ,2.0,0,0,0,"Food is good. Service is piss poor. There are a lot of TVs, but it takes an act of congress to get it on the game you want to see and there is no guarantee that it will stay on your game until the end. Tonight, the IU basketball game was switched with 2:30 to go (tied) for a MMA bout. Meanwhile, there was the same NBA game on 2 TVs next to each other at the bar.  Whoever is running this needs a course in common sense. I don't think I'll be back. There are too many other options.",2016-02-07 03:43:23
u_4X4plfgTlZYoqbE2itdA,n_5wXXk3-IfqbHn3Ea03pQ,qfWJmJ0g96eM_fWma3ja0g,3.0,0,0,0,"I've been here on several occasions and would have to say - it is truly a hit or miss.  I always get a few dozen oysters.  They are always fresh and flavorful.  The Maryland crab soup and steamed clams are ehhhh... mediocre.  Their salmon - very fishy smell, shrimp - small portions, and their crab legs are just okay.  I would recommend this place if you just want the raw bar, other than that - there are definitely better places to go.",2011-08-15 21:55:51
2TgsNP3tD1tsWNsk9seVzA,gcNGPAUtyw9rheJ9mSiS0A,ljxNT9p0y7YMPx0fcNBGig,3.0,0,0,0,"When we walked in the place really nice, but they took us to a small room in the back. It was tight, and we were confused why they would take us to such a small room when the main seating area was open and had some people as well. As for the food, I had the chicken parmigiana which was good, but nothing amazing. It comes in a small plate with your choice of two sides. I had the Caesar salad which was mediocre and the pasta, which was normal. Food was nothing to talk about.",2014-02-01 15:47:33
IL6Bqlt2oHo5EELO8CYbew,htsnJpyf0SVeDb2glUIrfQ,kV_Q1oqis8Qli8dUoGpTyQ,1.0,0,0,0,"I ordered take-out...and I regreted quickly! I ordered online and not in store so perhaps that  was a huge mistake. I like carmelized onions and roasted eggplant on my pizza - what I've got was about 3 pounds of Eggplant parmegiana on top of my pizza instead. The pizza was 3"" high. Way too much stuff which left the dough gooey and raw! 
Never again!",2012-03-17 17:03:47
M8JRFjkQoJQP3jIyVi15eA,57Z1SWBC4QlS0O77xVNOAg,9OG5YkX1g2GReZM0AskizA,2.0,1,0,0,"Normally I like Macaroni Grill, but I don't know what in the hell has been up with them lately. Lack of concern? Lack of giving a crap about their patrons? Who knows. So I went there with my wife this past Monday night and our waitress was definitely not on point. Right out of the gate she asks us about our time constraints, and it was about 5:30 P.M. Now I can understand this logic if it were lunch time or earlier in the day, but that is literally the first time any waiter or waitress has ever asked me this at this time of the day. I hardly get asked this to begin with.

Not that it mattered, even if we were on a time constraint, we sure as hell weren't going anywhere fast, because ""prompt service"" was clearly not in her vocabulary. My wife ordered a glass of Pinot Noir and I got a Soda and Salad to start off with. I get my drink and Salad within 5 minutes... Still no wine for my wife. She's going around attending to some of the other folks, then mentions that ""the wine is on the way."" It's one glass of wine - what the hell? I didn't ask for a bottle of vintage wine from the Manager's personal stock at his house. 10 minutes later the wine gets there. My wife doesn't want to spoil the mood so I don't say anything, but I'm very visibly irritated and it's obvious at this point.

We had ordered around the time I got my salad, and come to find out now also, what my wife ordered she is just now finding out that they are ""out of"" for the night. Wonderful. So my food is almost ready at this point and my wife is having to re-order now. No offer to comp, no offer for complimentary dessert, nothing but pure apathy. Some of these waitresses and waiters wonder why people get crappy? Interesting.

We end up getting our food - I got the Chicken Marsala and my wife did a build your own spaghetti. My food went from pretty ""meh"" to kicking my ass afterward - it wasn't spicy at all yet it felt like fire coming out.

I won't go on and on beyond this because I don't have much else nice to say. I'm very disappointed with Macaroni Grill and their staff. I usually get better than this and they really flopped hard this time. I might give them one more chance... we'll see.",2014-08-30 19:20:23
Wbc2b6hC_kkAh7MPE8a7qw,3w-w38cbycI09ewVVfxy5Q,WKMJwqnfZKsAae75RMP6jA,1.0,1,0,0,"No Wheelchair Access!

- How is it that they just did a giant renovation, and somehow managed to get by the requirement to install a ramp and wheelchair accessible washrooms?

If you would like to try this coffee house, you'd better not be in a wheelchair.",2013-02-08 23:17:53
sEIAWkRXY8ln0y9rXco8WA,OKsj1wle2qij2ap6sYKw1g,QdN72BWoyFypdGJhhI5r7g,1.0,4,1,0,"First night.  Am here now.  Advertised free passed apps appetizers.  Corner table.  Ignored by EVERY server.  Other tables already had three apps!  If this is an indication of the future, FORGET IT!  And the music is too  loud!",2016-10-21 22:37:36
PrOcpdGoGCYJurjjIG1TjQ,X5FFmQ3pMs6XE8SY9wgg1g,0bPLkL0QhhPO5kt1_EXmNQ,4.0,2,1,2,"I was intrigued by a Yelper review and in a quick for trip that I did to Clearwater I stopped at Cesarinas Deli.

Everybody In the staff seems genuinely kind and helpful. My disappointment is merely personal because I thought the cured meats were homemade and they weren't but one kind of sausage. 

So, I decided to overcome my over-expectations by getting other items. I was really happy by finding 8 dozens of Escargot for only $8.99!

I didn't have the chance to try their subs for what this store is famous about  but maybe next time...",2015-08-15 22:08:33
ykIFgvSiAvHL8JmHOkwPBA,AwGP1zmqNZVnRmYFliCq6Q,RK6-cJ9hj53RzOlCBmpT-g,5.0,2,0,0,"We were so lucky to get this food truck at work last Wednesday! A fairly new truck, they specialize in a sort of flatbread/pizza rollup in a variety of flavors, in addition to decadent parmesan truffle fries and more apps. They were super friendly, fast and delicious, not to mention accommodating to our needs.

I LOVE that they had local drinks like Made cold brew and Mother's kombucha on tap!

Unfortunately, they did run out of a few items: cold brew, fried chicken; so, I recommend getting in line and ordering first before it's gone!

I had the meatball Impasto and it was so hearty and delicious. They do NOT skimp on ingredients and I had enough for leftovers.

Suggestion for the business: It would be great if you created a ""half rollup, half fry"" meal deal for people who don't want leftovers or who don't want to spend too much on lunch. I think it would do really well!",2018-02-27 03:32:16
yUut6WL74wJUMNiJYcj4VA,TK8C72qE8E0Mwmi9i8ljqQ,seKihQKpGGnCeLuELRQPSQ,1.0,2,3,2,I ordered the hangover and no where on the menu does it say anything about onion I got the sandwich and it was full of onions I'm highly allergic that's something you might want to put on your menu for people that have food allergies..,2015-09-30 02:34:10
NN1MFpU-kMS5zwDbd36EWQ,OAWcvORMzQgjHe4JcC4mlA,WKMJwqnfZKsAae75RMP6jA,4.0,0,0,0,"I went there yesterday afternoon for the first time ever, and I feel like an idiot for not going there everyday since they opened.

Very lovely and cozy atmosphere, great for coffee and chat with friends, and for working or studying.

Their coffee is simply fantastic, the baristas are incredible at what they do. Highly recommended!",2013-10-28 19:53:13
Yx5D1TZWmbjuVerYi6T9eA,KGmDAZI48MtoS_SnSkM0ag,oaboaRBUgGjbo2kfUIKDLQ,3.0,0,0,0,"This is a great place if you're downtown and want some ice cream. It's not the kind of place that I go out of the way to get though. The building itself is adorable, very throwback. The line is usually pretty long too. 

They have the set up of a Baskin Robbins or TCBY, the ice cream is in tubs in a display case type thing, and you pick out what you want. The ice cream alone, isn't anything real special. They offer a variety of sundaes though, that really bring in the crowd. 

I think for two scoops and some toppings I paid under $4, which considering, ain't that bad. Definitely a place I'll go again if I'm on Broadway and want ice cream.",2009-01-29 14:18:14
nnah4qR3e_z0HjV4lVMhGg,_f_QFxZ4F3Xn82EfIrpeUQ,0bPLkL0QhhPO5kt1_EXmNQ,5.0,2,0,0,"Excellent sub shop!  I have to admit I would have never stopped here without a recommendation, but I am glad I did. I had the Italian 12"" sub.  This sub was large, the meat was excellent and the best was the bread. 

I would definitely recommend stopping here if you are around for lunch.",2012-02-09 03:57:34
J9J5Yt--k3DvMwudSmQMCA,Zi3Fm08v1sTMn4rktxci4g,IDtLPgUrqorrpqSLdfMhZQ,4.0,0,0,0,"Friendly service. The blackberry panna cotta is a must try. It's soft, creamy, and smooth. These stores definitely embrace the open and shared space concept. I came expecting a full on bakery, instead it is more like a cafe with lots of inside and outdoor seating. It is nice and cool inside on this hot summer day. Perfect for sipping on our mochas or lattes while enjoying a pastry. A tour group came in and they were served the galette, which looks amazing. I should have ordered that instead of the donut. Although the donut was tougher than I thought (resembles more like the texture of a bagel), I still enjoyed it nonetheless.",2017-07-13 21:35:58
n2hr27r2FsTVVRQ3ROTARg,Y9XiXCxm8uC1HsPwSBnlVg,oaboaRBUgGjbo2kfUIKDLQ,2.0,1,0,0,"After walking up and down Broadway, my friend and I came in here for some hot chocolate because it was cold outside. They have like a dozen different hot chocolates, and I wasn't sure what I would like. I asked the teenage boy who was taking our order for recommendations. He was just rude and snappy. I definitely did not appreciate his attitude nor his service. I would be happy to give this place at least 3 stars if I had better service. I just ordered the swiss hot chocolate and my friend ordered the white hot chocolate (which she loved). I wanted to sample some ice cream too, but I decided not to because I didn't even want to deal with this rude boy. So we paid, got our drinks, and left.",2011-02-28 07:58:49
7bwFj98iXH2SIK6oGP1ieA,3KtIxHc6qg7b8I8qZgdAXw,ROeacJQwBeh05Rqg7F6TCg,5.0,1,0,1,"I love this family run Korean restaurant. Super cozy and low key, affordable healthy eats.  Chicken rice bowl was delicious, with sautéed vegetables on the side, a gooey egg, some spiciness.  One of my favorite ""off-the-beaten-path"" Philly food treasures!",2017-02-02 18:28:53
4CBtzFRxIW7H5qdynQeSFw,P6a7RG2Kk6hK5Dsut3m5ZQ,9OG5YkX1g2GReZM0AskizA,2.0,0,1,0,I have always loved going to Macroni Grille but this time was really disappointing. They had removed my favorite dish the salad didn't have the great creamy Italian dressing and the bread wasn't warm. The service was so so  I think I will have to find another go to restaurant when I go to Reno.,2016-03-02 15:13:40
UWDRtypcMzseRmBIBQ0ZhA,Lkavnmc1J9TTvk_Vbphb9w,ROeacJQwBeh05Rqg7F6TCg,5.0,0,0,0,I am at peace; the food has a calming effect at the end of the day. Loved it thoroughly.,2017-05-19 20:17:18
dnS025VmrBK4fLTB1LrD9g,9wH-AsE2Y8bnx2bIhiIk1A,kV_Q1oqis8Qli8dUoGpTyQ,4.0,0,0,0,"This is our go-to pizza place since moving to Ardmore (at least now- we haven't tried all of them). Almost everything we've ordered (through GrubHub) has been just delicious! Our most recent order was a 3- or 4-cheese calzone (which my husband LOVED) and a cheesesteak wrap (which I also loved- it was giant!). We've only done pizza, cheesesteaks, and wings. The only one I didn't care for was the chicken cheesesteak- it was dry.

They've always been really friendly when I pick up the order, which is a plus!",2015-10-03 20:21:10
OIltJwZE2ezxHrulWAWHTQ,usVgSntdHmnFEqtISv9jeg,oaboaRBUgGjbo2kfUIKDLQ,5.0,0,0,0,"This place was awesome!!! Their raspberry white chocolate cheesecake ice cream is some of the best I've ever had! Located downtown in tourist-central, it's worth braving the throngs of tourists. You won't regret it!",2018-06-17 20:43:34
cDwKr9Dpno_Ws6eaNw4AAg,bbmng_ewturYNaS4yql02g,Dy91wdWkwtI_qgjAIZ0Niw,5.0,2,0,0,"Great tacos. I came here after seeing this place on a visit to the paleteria next door, and I wanted to stop by. I came around noon on Sunday, which was a bad idea since the place was hopping, and I had to get my tacos to go. First thing you should know is that you'll probably feel uncomfortable here if you don't speak Spanish. Don't worry. Just relax and pretend that you're on vacation and take a look at the menu. It's pretty small compared to most places, but if you know anything about Mexican food, you'll do okay. They mostly have tacos, tortas, quesadillas, tamales, and menudo here, although with a few more things like daily specials and such. I ordered the pastor (marinated pork), lengua (hehehe, if you don't know, you don't know), and tripa. The pastor left much to be desired, especially if you've had really great al pastor before. The tripa was okay, but it wasn't what I was expecting. This was the first time I've had tripe tacos, and I didn't realize it would be breaded and crispy. It was good, but probably not to my preference. The lengua, however, was great. It's one of my favorite (real) taco meats, and it was flavorful and tender. They also had chorizo and bistek that I didn't get to try on this visit, but I'll definitely be back for the lengua tacos and to try some of the other menu items. This place is a cash-only type of place. The back cooler is filled with the typical taqueria drink offerings. I'd recommend the sidral mundet, which is an apple flavored soda from Mexico. After you're finished eating, you can easily head over to the paleteria next door for some excellent dessert.",2012-06-10 16:35:57
DglTBXLnbE7cGAHZE8GhoA,erF9ts7HkjbrUt304ytYmw,oaboaRBUgGjbo2kfUIKDLQ,5.0,0,0,0,"Incredibly good, and they have so many great flavors - from Tennessee Fudge to Mint Chocolate Chip to Coffee! The hot coffee drink itself is super good! The people working there are very friendly, they move the line fast, the prices are honest, and there is a mix of old school (posters) and new school (electronic receipts) in there. I highly recommend this place",2015-06-15 16:24:24
pcc9Iw7NmYMA1BqY9c-4Uw,jKDR41uUT0m5BRCK5VgELg,vje0KIiE7vtpx7JzmBx5LQ,5.0,0,0,0,"The hubs and I wandered in for dinner this past Friday, not sure if we were dressed appropriately in jeans and t-shirts but the friendly waitstaff didn't bat an eye. The atmosphere was calm and relaxing, with dim but not-too-dark-to-see lighting and soft love jazz.. The server was friendly and funny.

For drinks, we decided on martinis with their house-stuffed blue cheese olives - omg, soooo good! We'd never had blue cheese paired with martinis before and I think we may now both be hooked. 

For dinner, we ordered the orange-glazed duck and the fish-of-the-day (Chilean sea bass) prepared tagine-style. Before it arrived, we enjoyed their complimentary garlic-and-herb olive oil and fresh bread, plus their salad with a sweet vinaigrette. Mmm! They brought more bread when we polished it off since the actual meal was still coming, so the wait was very comfortable and enjoyable. The entrees were delicious - both items tender and well-seasoned. We were very happy to take the leftovers back to our hotel!",2016-04-05 02:30:13
2mD-VlkQqErngk7xwjht1g,zF10BKjK4Lz9U_8Yqw28ww,CF33F8-E6oudUQ46HnavjQ,4.0,0,0,0,"How could I not like Sonic?  They have a Peanut Butter Shake.  I've had a hard time finding those, so I always enjoy resisting the urge to actually get one.  My waistline clearly shows how often I am successful at this.

You really can't go wrong with Sonic!",2013-07-08 00:59:08
dqv5u_J7E5Nf9izOYSx2Kw,WAmQq0Fn-gy63bdIqpM8BA,WKMJwqnfZKsAae75RMP6jA,4.0,1,0,1,"I really enjoy going to Roast to work during the day. They have amazing customer service, their espresso is pretty good, and the ambience is perfect for an afternoon of working. I would recommend their vanilla iced lattes. 

The only thing I would say is make sure you get a spot by a charger, as there are only a few of them. Also use their loyalty program!",2013-09-13 05:08:26
